lat,lon,current_speed,free_flow_speed,congestion_factor
44.420000000000044,26.16499999999996,51.0,51.0,0.0
44.420000000000044,26.16999999999996,51.0,51.0,0.0
44.420000000000044,26.174999999999958,46.0,46.0,0.0
44.420000000000044,26.179999999999957,28.0,28.0,0.0
44.420000000000044,26.184999999999956,28.0,28.0,0.0
44.420000000000044,26.189999999999955,23.0,23.0,0.0
44.420000000000044,26.194999999999954,55.0,55.0,0.0
44.420000000000044,26.199999999999953,56.0,56.0,0.0
44.420000000000044,26.204999999999952,56.0,56.0,0.0
44.420000000000044,26.20999999999995,58.0,58.0,0.0
44.420000000000044,26.21499999999995,58.0,58.0,0.0
44.420000000000044,26.21999999999995,37.0,37.0,0.0
44.420000000000044,26.224999999999948,50.0,50.0,0.0
44.42500000000005,25.96,70.0,70.0,0.0
44.42500000000005,25.965,70.0,70.0,0.0
44.42500000000005,25.97,64.0,64.0,0.0
44.42500000000005,25.974999999999998,64.0,64.0,0.0
44.42500000000005,25.979999999999997,64.0,64.0,0.0
44.42500000000005,25.984999999999996,45.0,45.0,0.0
44.42500000000005,25.989999999999995,35.0,35.0,0.0
44.42500000000005,25.994999999999994,49.0,49.0,0.0
44.42500000000005,25.999999999999993,49.0,49.0,0.0
44.42500000000005,26.004999999999992,45.0,45.0,0.0
44.42500000000005,26.00999999999999,38.0,38.0,0.0
44.42500000000005,26.01499999999999,23.0,29.0,0.2068965517241379
44.42500000000005,26.01999999999999,48.0,48.0,0.0
44.42500000000005,26.024999999999988,39.0,39.0,0.0
44.42500000000005,26.029999999999987,39.0,39.0,0.0
44.42500000000005,26.034999999999986,20.0,20.0,0.0
44.42500000000005,26.039999999999985,38.0,38.0,0.0
44.42500000000005,26.044999999999984,38.0,38.0,0.0
44.42500000000005,26.049999999999983,25.0,25.0,0.0
44.42500000000005,26.054999999999982,38.0,38.0,0.0
44.42500000000005,26.05999999999998,42.0,42.0,0.0
44.42500000000005,26.06499999999998,41.0,41.0,0.0
44.42500000000005,26.06999999999998,36.0,45.0,0.19999999999999996
44.42500000000005,26.074999999999978,37.0,37.0,0.0
44.42500000000005,26.079999999999977,47.0,47.0,0.0
44.42500000000005,26.084999999999976,37.0,37.0,0.0
44.42500000000005,26.089999999999975,37.0,37.0,0.0
44.42500000000005,26.094999999999974,24.0,24.0,0.0
44.42500000000005,26.099999999999973,32.0,32.0,0.0
44.42500000000005,26.104999999999972,28.0,28.0,0.0
44.42500000000005,26.10999999999997,36.0,36.0,0.0
44.42500000000005,26.11499999999997,44.0,44.0,0.0
44.42500000000005,26.11999999999997,20.0,20.0,0.0
44.42500000000005,26.124999999999968,44.0,44.0,0.0
44.42500000000005,26.129999999999967,34.0,34.0,0.0
44.42500000000005,26.134999999999966,37.0,37.0,0.0
44.42500000000005,26.139999999999965,16.0,16.0,0.0
44.42500000000005,26.144999999999964,34.0,34.0,0.0
44.42500000000005,26.149999999999963,34.0,34.0,0.0
44.42500000000005,26.154999999999962,26.0,26.0,0.0
44.42500000000005,26.15999999999996,26.0,26.0,0.0
44.42500000000005,26.16499999999996,26.0,26.0,0.0
44.42500000000005,26.16999999999996,26.0,26.0,0.0
44.42500000000005,26.174999999999958,44.0,44.0,0.0
44.42500000000005,26.179999999999957,47.0,47.0,0.0
44.42500000000005,26.184999999999956,47.0,47.0,0.0
44.42500000000005,26.189999999999955,56.0,56.0,0.0
44.42500000000005,26.194999999999954,56.0,56.0,0.0
44.42500000000005,26.199999999999953,55.0,55.0,0.0
44.42500000000005,26.204999999999952,56.0,56.0,0.0
44.42500000000005,26.20999999999995,53.0,53.0,0.0
44.42500000000005,26.21499999999995,57.0,57.0,0.0
44.42500000000005,26.21999999999995,47.0,47.0,0.0
44.42500000000005,26.224999999999948,46.0,46.0,0.0
44.43000000000005,25.96,55.0,55.0,0.0
44.43000000000005,25.965,70.0,70.0,0.0
44.43000000000005,25.97,55.0,55.0,0.0
44.43000000000005,25.974999999999998,45.0,45.0,0.0
44.43000000000005,25.979999999999997,45.0,45.0,0.0
44.43000000000005,25.984999999999996,45.0,45.0,0.0
44.43000000000005,25.989999999999995,54.0,54.0,0.0
44.43000000000005,25.994999999999994,54.0,54.0,0.0
44.43000000000005,25.999999999999993,35.0,35.0,0.0
44.43000000000005,26.004999999999992,44.0,44.0,0.0
44.43000000000005,26.00999999999999,25.0,25.0,0.0
44.43000000000005,26.01499999999999,24.0,42.0,0.4285714285714286
44.43000000000005,26.01999999999999,38.0,38.0,0.0
44.43000000000005,26.024999999999988,38.0,38.0,0.0
44.43000000000005,26.029999999999987,43.0,43.0,0.0
44.43000000000005,26.034999999999986,52.0,52.0,0.0
44.43000000000005,26.039999999999985,46.0,46.0,0.0
44.43000000000005,26.044999999999984,50.0,50.0,0.0
44.43000000000005,26.049999999999983,31.0,31.0,0.0
44.43000000000005,26.054999999999982,33.0,33.0,0.0
44.43000000000005,26.05999999999998,42.0,42.0,0.0
44.43000000000005,26.06499999999998,15.0,15.0,0.0
44.43000000000005,26.06999999999998,53.0,53.0,0.0
44.43000000000005,26.074999999999978,30.0,30.0,0.0
44.43000000000005,26.079999999999977,37.0,37.0,0.0
44.43000000000005,26.084999999999976,22.0,33.0,0.33333333333333337
44.43000000000005,26.089999999999975,22.0,33.0,0.33333333333333337
44.43000000000005,26.094999999999974,22.0,22.0,0.0
44.43000000000005,26.099999999999973,24.0,35.0,0.3142857142857143
44.43000000000005,26.104999999999972,9.0,14.0,0.3571428571428571
44.43000000000005,26.10999999999997,23.0,23.0,0.0
44.43000000000005,26.11499999999997,25.0,25.0,0.0
44.43000000000005,26.11999999999997,30.0,30.0,0.0
44.43000000000005,26.124999999999968,30.0,30.0,0.0
44.43000000000005,26.129999999999967,46.0,46.0,0.0
44.43000000000005,26.134999999999966,18.0,18.0,0.0
44.43000000000005,26.139999999999965,26.0,26.0,0.0
44.43000000000005,26.144999999999964,35.0,35.0,0.0
44.43000000000005,26.149999999999963,52.0,52.0,0.0
44.43000000000005,26.154999999999962,49.0,49.0,0.0
44.43000000000005,26.15999999999996,52.0,52.0,0.0
44.43000000000005,26.16499999999996,51.0,51.0,0.0
44.43000000000005,26.16999999999996,50.0,50.0,0.0
44.43000000000005,26.174999999999958,46.0,46.0,0.0
44.43000000000005,26.179999999999957,42.0,42.0,0.0
44.43000000000005,26.184999999999956,54.0,54.0,0.0
44.43000000000005,26.189999999999955,56.0,56.0,0.0
44.43000000000005,26.194999999999954,56.0,56.0,0.0
44.43000000000005,26.199999999999953,20.0,53.0,0.6226415094339622
44.43000000000005,26.204999999999952,54.0,54.0,0.0
44.43000000000005,26.20999999999995,62.0,62.0,0.0
44.43000000000005,26.21499999999995,41.0,64.0,0.359375
44.43000000000005,26.21999999999995,50.0,50.0,0.0
44.43000000000005,26.224999999999948,62.0,62.0,0.0
44.43500000000005,25.96,34.0,34.0,0.0
44.43500000000005,25.965,34.0,34.0,0.0
44.43500000000005,25.97,82.0,82.0,0.0
44.43500000000005,25.974999999999998,45.0,45.0,0.0
44.43500000000005,25.979999999999997,45.0,45.0,0.0
44.43500000000005,25.984999999999996,66.0,66.0,0.0
44.43500000000005,25.989999999999995,25.0,32.0,0.21875
44.43500000000005,25.994999999999994,54.0,54.0,0.0
44.43500000000005,25.999999999999993,47.0,47.0,0.0
44.43500000000005,26.004999999999992,47.0,47.0,0.0
44.43500000000005,26.00999999999999,51.0,51.0,0.0
44.43500000000005,26.01499999999999,38.0,38.0,0.0
44.43500000000005,26.01999999999999,27.0,39.0,0.3076923076923077
44.43500000000005,26.024999999999988,33.0,33.0,0.0
44.43500000000005,26.029999999999987,49.0,49.0,0.0
44.43500000000005,26.034999999999986,52.0,52.0,0.0
44.43500000000005,26.039999999999985,51.0,51.0,0.0
44.43500000000005,26.044999999999984,54.0,54.0,0.0
44.43500000000005,26.049999999999983,54.0,54.0,0.0
44.43500000000005,26.054999999999982,33.0,33.0,0.0
44.43500000000005,26.05999999999998,27.0,27.0,0.0
44.43500000000005,26.06499999999998,45.0,45.0,0.0
44.43500000000005,26.06999999999998,49.0,49.0,0.0
44.43500000000005,26.074999999999978,28.0,28.0,0.0
44.43500000000005,26.079999999999977,37.0,37.0,0.0
44.43500000000005,26.084999999999976,22.0,27.0,0.18518518518518523
44.43500000000005,26.089999999999975,41.0,41.0,0.0
44.43500000000005,26.094999999999974,37.0,37.0,0.0
44.43500000000005,26.099999999999973,10.0,14.0,0.2857142857142857
44.43500000000005,26.104999999999972,15.0,19.0,0.21052631578947367
44.43500000000005,26.10999999999997,13.0,13.0,0.0
44.43500000000005,26.11499999999997,34.0,34.0,0.0
44.43500000000005,26.11999999999997,32.0,32.0,0.0
44.43500000000005,26.124999999999968,30.0,30.0,0.0
44.43500000000005,26.129999999999967,48.0,48.0,0.0
44.43500000000005,26.134999999999966,42.0,42.0,0.0
44.43500000000005,26.139999999999965,46.0,46.0,0.0
44.43500000000005,26.144999999999964,30.0,30.0,0.0
44.43500000000005,26.149999999999963,52.0,52.0,0.0
44.43500000000005,26.154999999999962,51.0,51.0,0.0
44.43500000000005,26.15999999999996,15.0,19.0,0.21052631578947367
44.43500000000005,26.16499999999996,47.0,47.0,0.0
44.43500000000005,26.16999999999996,55.0,55.0,0.0
44.43500000000005,26.174999999999958,51.0,51.0,0.0
44.43500000000005,26.179999999999957,51.0,51.0,0.0
44.43500000000005,26.184999999999956,51.0,51.0,0.0
44.43500000000005,26.189999999999955,31.0,31.0,0.0
44.43500000000005,26.194999999999954,54.0,54.0,0.0
44.43500000000005,26.199999999999953,38.0,61.0,0.3770491803278688
44.43500000000005,26.204999999999952,38.0,63.0,0.39682539682539686
44.43500000000005,26.20999999999995,53.0,53.0,0.0
44.43500000000005,26.21499999999995,49.0,65.0,0.24615384615384617
44.43500000000005,26.21999999999995,41.0,64.0,0.359375
44.43500000000005,26.224999999999948,62.0,62.0,0.0
44.440000000000055,25.96,108.0,108.0,0.0
44.440000000000055,25.965,51.0,51.0,0.0
44.440000000000055,25.97,68.0,68.0,0.0
44.440000000000055,25.974999999999998,45.0,45.0,0.0
44.440000000000055,25.979999999999997,66.0,66.0,0.0
44.440000000000055,25.984999999999996,66.0,66.0,0.0
44.440000000000055,25.989999999999995,25.0,32.0,0.21875
44.440000000000055,25.994999999999994,54.0,54.0,0.0
44.440000000000055,25.999999999999993,36.0,36.0,0.0
44.440000000000055,26.004999999999992,47.0,47.0,0.0
44.440000000000055,26.00999999999999,18.0,38.0,0.5263157894736843
44.440000000000055,26.01499999999999,41.0,41.0,0.0
44.440000000000055,26.01999999999999,41.0,41.0,0.0
44.440000000000055,26.024999999999988,26.0,26.0,0.0
44.440000000000055,26.029999999999987,40.0,40.0,0.0
44.440000000000055,26.034999999999986,52.0,52.0,0.0
44.440000000000055,26.039999999999985,52.0,52.0,0.0
44.440000000000055,26.044999999999984,54.0,54.0,0.0
44.440000000000055,26.049999999999983,33.0,33.0,0.0
44.440000000000055,26.054999999999982,46.0,46.0,0.0
44.440000000000055,26.05999999999998,70.0,70.0,0.0
44.440000000000055,26.06499999999998,59.0,59.0,0.0
44.440000000000055,26.06999999999998,50.0,50.0,0.0
44.440000000000055,26.074999999999978,18.0,26.0,0.3076923076923077
44.440000000000055,26.079999999999977,24.0,29.0,0.1724137931034483
44.440000000000055,26.084999999999976,27.0,27.0,0.0
44.440000000000055,26.089999999999975,19.0,29.0,0.3448275862068966
44.440000000000055,26.094999999999974,10.0,15.0,0.33333333333333337
44.440000000000055,26.099999999999973,21.0,29.0,0.27586206896551724
44.440000000000055,26.104999999999972,47.0,47.0,0.0
44.440000000000055,26.10999999999997,40.0,40.0,0.0
44.440000000000055,26.11499999999997,46.0,46.0,0.0
44.440000000000055,26.11999999999997,42.0,42.0,0.0
44.440000000000055,26.124999999999968,36.0,36.0,0.0
44.440000000000055,26.129999999999967,42.0,42.0,0.0
44.440000000000055,26.134999999999966,30.0,30.0,0.0
44.440000000000055,26.139999999999965,33.0,33.0,0.0
44.440000000000055,26.144999999999964,25.0,40.0,0.375
44.440000000000055,26.149999999999963,10.0,16.0,0.375
44.440000000000055,26.154999999999962,40.0,40.0,0.0
44.440000000000055,26.15999999999996,49.0,49.0,0.0
44.440000000000055,26.16499999999996,32.0,32.0,0.0
44.440000000000055,26.16999999999996,26.0,26.0,0.0
44.440000000000055,26.174999999999958,48.0,48.0,0.0
44.440000000000055,26.179999999999957,38.0,38.0,0.0
44.440000000000055,26.184999999999956,49.0,49.0,0.0
44.440000000000055,26.189999999999955,49.0,49.0,0.0
44.440000000000055,26.194999999999954,24.0,36.0,0.33333333333333337
44.440000000000055,26.199999999999953,49.0,49.0,0.0
44.440000000000055,26.204999999999952,23.0,61.0,0.6229508196721312
44.440000000000055,26.20999999999995,38.0,64.0,0.40625
44.440000000000055,26.21499999999995,47.0,47.0,0.0
44.440000000000055,26.21999999999995,59.0,59.0,0.0
44.440000000000055,26.224999999999948,62.0,62.0,0.0
44.44500000000006,25.96,68.0,68.0,0.0
44.44500000000006,25.965,68.0,68.0,0.0
44.44500000000006,25.97,68.0,68.0,0.0
44.44500000000006,25.974999999999998,68.0,68.0,0.0
44.44500000000006,25.979999999999997,66.0,66.0,0.0
44.44500000000006,25.984999999999996,66.0,66.0,0.0
44.44500000000006,25.989999999999995,46.0,46.0,0.0
44.44500000000006,25.994999999999994,52.0,52.0,0.0
44.44500000000006,25.999999999999993,36.0,36.0,0.0
44.44500000000006,26.004999999999992,48.0,48.0,0.0
44.44500000000006,26.00999999999999,49.0,49.0,0.0
44.44500000000006,26.01499999999999,42.0,42.0,0.0
44.44500000000006,26.01999999999999,30.0,43.0,0.3023255813953488
44.44500000000006,26.024999999999988,45.0,45.0,0.0
44.44500000000006,26.029999999999987,46.0,46.0,0.0
44.44500000000006,26.034999999999986,51.0,51.0,0.0
44.44500000000006,26.039999999999985,52.0,52.0,0.0
44.44500000000006,26.044999999999984,57.0,57.0,0.0
44.44500000000006,26.049999999999983,42.0,54.0,0.2222222222222222
44.44500000000006,26.054999999999982,52.0,52.0,0.0
44.44500000000006,26.05999999999998,18.0,18.0,0.0
44.44500000000006,26.06499999999998,40.0,40.0,0.0
44.44500000000006,26.06999999999998,55.0,55.0,0.0
44.44500000000006,26.074999999999978,38.0,38.0,0.0
44.44500000000006,26.079999999999977,13.0,20.0,0.35
44.44500000000006,26.084999999999976,28.0,28.0,0.0
44.44500000000006,26.089999999999975,15.0,15.0,0.0
44.44500000000006,26.094999999999974,13.0,13.0,0.0
44.44500000000006,26.099999999999973,43.0,43.0,0.0
44.44500000000006,26.104999999999972,38.0,38.0,0.0
44.44500000000006,26.10999999999997,17.0,17.0,0.0
44.44500000000006,26.11499999999997,49.0,49.0,0.0
44.44500000000006,26.11999999999997,31.0,31.0,0.0
44.44500000000006,26.124999999999968,34.0,34.0,0.0
44.44500000000006,26.129999999999967,9.0,16.0,0.4375
44.44500000000006,26.134999999999966,18.0,18.0,0.0
44.44500000000006,26.139999999999965,30.0,30.0,0.0
44.44500000000006,26.144999999999964,45.0,45.0,0.0
44.44500000000006,26.149999999999963,38.0,38.0,0.0
44.44500000000006,26.154999999999962,48.0,48.0,0.0
44.44500000000006,26.15999999999996,22.0,22.0,0.0
44.44500000000006,26.16499999999996,45.0,45.0,0.0
44.44500000000006,26.16999999999996,24.0,32.0,0.25
44.44500000000006,26.174999999999958,51.0,51.0,0.0
44.44500000000006,26.179999999999957,51.0,51.0,0.0
44.44500000000006,26.184999999999956,51.0,51.0,0.0
44.44500000000006,26.189999999999955,49.0,49.0,0.0
44.44500000000006,26.194999999999954,49.0,49.0,0.0
44.44500000000006,26.199999999999953,51.0,51.0,0.0
44.44500000000006,26.204999999999952,49.0,49.0,0.0
44.44500000000006,26.20999999999995,23.0,61.0,0.6229508196721312
44.44500000000006,26.21499999999995,48.0,48.0,0.0
44.44500000000006,26.21999999999995,59.0,59.0,0.0
44.44500000000006,26.224999999999948,58.0,58.0,0.0
44.45000000000006,25.96,68.0,68.0,0.0
44.45000000000006,25.965,68.0,68.0,0.0
44.45000000000006,25.97,26.0,26.0,0.0
44.45000000000006,25.974999999999998,68.0,68.0,0.0
44.45000000000006,25.979999999999997,53.0,53.0,0.0
44.45000000000006,25.984999999999996,46.0,46.0,0.0
44.45000000000006,25.989999999999995,51.0,51.0,0.0
44.45000000000006,25.994999999999994,52.0,52.0,0.0
44.45000000000006,25.999999999999993,52.0,52.0,0.0
44.45000000000006,26.004999999999992,35.0,47.0,0.25531914893617025
44.45000000000006,26.00999999999999,46.0,46.0,0.0
44.45000000000006,26.01499999999999,46.0,46.0,0.0
44.45000000000006,26.01999999999999,45.0,45.0,0.0
44.45000000000006,26.024999999999988,51.0,51.0,0.0
44.45000000000006,26.029999999999987,49.0,49.0,0.0
44.45000000000006,26.034999999999986,64.0,64.0,0.0
44.45000000000006,26.039999999999985,49.0,49.0,0.0
44.45000000000006,26.044999999999984,42.0,42.0,0.0
44.45000000000006,26.049999999999983,45.0,45.0,0.0
44.45000000000006,26.054999999999982,47.0,47.0,0.0
44.45000000000006,26.05999999999998,55.0,55.0,0.0
44.45000000000006,26.06499999999998,18.0,18.0,0.0
44.45000000000006,26.06999999999998,47.0,47.0,0.0
44.45000000000006,26.074999999999978,57.0,57.0,0.0
44.45000000000006,26.079999999999977,28.0,35.0,0.19999999999999996
44.45000000000006,26.084999999999976,23.0,23.0,0.0
44.45000000000006,26.089999999999975,29.0,29.0,0.0
44.45000000000006,26.094999999999974,40.0,53.0,0.24528301886792447
44.45000000000006,26.099999999999973,53.0,53.0,0.0
44.45000000000006,26.104999999999972,20.0,20.0,0.0
44.45000000000006,26.10999999999997,34.0,34.0,0.0
44.45000000000006,26.11499999999997,46.0,46.0,0.0
44.45000000000006,26.11999999999997,44.0,44.0,0.0
44.45000000000006,26.124999999999968,31.0,31.0,0.0
44.45000000000006,26.129999999999967,26.0,34.0,0.23529411764705888
44.45000000000006,26.134999999999966,28.0,35.0,0.19999999999999996
44.45000000000006,26.139999999999965,17.0,23.0,0.26086956521739135
44.45000000000006,26.144999999999964,61.0,61.0,0.0
44.45000000000006,26.149999999999963,48.0,48.0,0.0
44.45000000000006,26.154999999999962,58.0,58.0,0.0
44.45000000000006,26.15999999999996,58.0,58.0,0.0
44.45000000000006,26.16499999999996,57.0,57.0,0.0
44.45000000000006,26.16999999999996,58.0,58.0,0.0
44.45000000000006,26.174999999999958,58.0,58.0,0.0
44.45000000000006,26.179999999999957,51.0,51.0,0.0
44.45000000000006,26.184999999999956,51.0,51.0,0.0
44.45000000000006,26.189999999999955,51.0,51.0,0.0
44.45000000000006,26.194999999999954,51.0,51.0,0.0
44.45000000000006,26.199999999999953,61.0,61.0,0.0
44.45000000000006,26.204999999999952,51.0,51.0,0.0
44.45000000000006,26.20999999999995,47.0,47.0,0.0
44.45000000000006,26.21499999999995,47.0,47.0,0.0
44.45000000000006,26.21999999999995,56.0,56.0,0.0
44.45000000000006,26.224999999999948,58.0,58.0,0.0
44.45500000000006,25.96,42.0,42.0,0.0
44.45500000000006,25.965,42.0,42.0,0.0
44.45500000000006,25.97,39.0,39.0,0.0
44.45500000000006,25.974999999999998,53.0,53.0,0.0
44.45500000000006,25.979999999999997,46.0,46.0,0.0
44.45500000000006,25.984999999999996,52.0,52.0,0.0
44.45500000000006,25.989999999999995,49.0,49.0,0.0
44.45500000000006,25.994999999999994,32.0,49.0,0.34693877551020413
44.45500000000006,25.999999999999993,48.0,48.0,0.0
44.45500000000006,26.004999999999992,45.0,45.0,0.0
44.45500000000006,26.00999999999999,41.0,41.0,0.0
44.45500000000006,26.01499999999999,46.0,46.0,0.0
44.45500000000006,26.01999999999999,49.0,49.0,0.0
44.45500000000006,26.024999999999988,32.0,32.0,0.0
44.45500000000006,26.029999999999987,45.0,45.0,0.0
44.45500000000006,26.034999999999986,46.0,46.0,0.0
44.45500000000006,26.039999999999985,46.0,46.0,0.0
44.45500000000006,26.044999999999984,45.0,45.0,0.0
44.45500000000006,26.049999999999983,35.0,35.0,0.0
44.45500000000006,26.054999999999982,39.0,39.0,0.0
44.45500000000006,26.05999999999998,66.0,66.0,0.0
44.45500000000006,26.06499999999998,60.0,60.0,0.0
44.45500000000006,26.06999999999998,49.0,49.0,0.0
44.45500000000006,26.074999999999978,43.0,43.0,0.0
44.45500000000006,26.079999999999977,40.0,40.0,0.0
44.45500000000006,26.084999999999976,19.0,19.0,0.0
44.45500000000006,26.089999999999975,30.0,30.0,0.0
44.45500000000006,26.094999999999974,17.0,22.0,0.2272727272727273
44.45500000000006,26.099999999999973,45.0,45.0,0.0
44.45500000000006,26.104999999999972,21.0,21.0,0.0
44.45500000000006,26.10999999999997,33.0,49.0,0.326530612244898
44.45500000000006,26.11499999999997,53.0,53.0,0.0
44.45500000000006,26.11999999999997,33.0,33.0,0.0
44.45500000000006,26.124999999999968,16.0,23.0,0.30434782608695654
44.45500000000006,26.129999999999967,9.0,21.0,0.5714285714285714
44.45500000000006,26.134999999999966,50.0,50.0,0.0
44.45500000000006,26.139999999999965,41.0,41.0,0.0
44.45500000000006,26.144999999999964,52.0,52.0,0.0
44.45500000000006,26.149999999999963,61.0,61.0,0.0
44.45500000000006,26.154999999999962,61.0,61.0,0.0
44.45500000000006,26.15999999999996,60.0,60.0,0.0
44.45500000000006,26.16499999999996,58.0,58.0,0.0
44.45500000000006,26.16999999999996,62.0,62.0,0.0
44.45500000000006,26.174999999999958,62.0,62.0,0.0
44.45500000000006,26.179999999999957,49.0,49.0,0.0
44.45500000000006,26.184999999999956,51.0,51.0,0.0
44.45500000000006,26.189999999999955,49.0,49.0,0.0
44.45500000000006,26.194999999999954,61.0,61.0,0.0
44.45500000000006,26.199999999999953,61.0,61.0,0.0
44.45500000000006,26.204999999999952,61.0,61.0,0.0
44.45500000000006,26.20999999999995,47.0,47.0,0.0
44.45500000000006,26.21499999999995,56.0,56.0,0.0
44.45500000000006,26.21999999999995,59.0,59.0,0.0
44.45500000000006,26.224999999999948,51.0,51.0,0.0
44.460000000000065,25.96,78.0,78.0,0.0
44.460000000000065,25.965,43.0,43.0,0.0
44.460000000000065,25.97,50.0,50.0,0.0
44.460000000000065,25.974999999999998,46.0,46.0,0.0
44.460000000000065,25.979999999999997,47.0,47.0,0.0
44.460000000000065,25.984999999999996,9.0,52.0,0.8269230769230769
44.460000000000065,25.989999999999995,53.0,53.0,0.0
44.460000000000065,25.994999999999994,53.0,53.0,0.0
44.460000000000065,25.999999999999993,48.0,48.0,0.0
44.460000000000065,26.004999999999992,41.0,41.0,0.0
44.460000000000065,26.00999999999999,36.0,42.0,0.1428571428571429
44.460000000000065,26.01499999999999,45.0,45.0,0.0
44.460000000000065,26.01999999999999,49.0,49.0,0.0
44.460000000000065,26.024999999999988,48.0,48.0,0.0
44.460000000000065,26.029999999999987,46.0,46.0,0.0
44.460000000000065,26.034999999999986,46.0,46.0,0.0
44.460000000000065,26.039999999999985,46.0,46.0,0.0
44.460000000000065,26.044999999999984,49.0,49.0,0.0
44.460000000000065,26.049999999999983,56.0,56.0,0.0
44.460000000000065,26.054999999999982,41.0,41.0,0.0
44.460000000000065,26.05999999999998,44.0,44.0,0.0
44.460000000000065,26.06499999999998,50.0,50.0,0.0
44.460000000000065,26.06999999999998,50.0,50.0,0.0
44.460000000000065,26.074999999999978,48.0,48.0,0.0
44.460000000000065,26.079999999999977,29.0,36.0,0.19444444444444442
44.460000000000065,26.084999999999976,33.0,38.0,0.13157894736842102
44.460000000000065,26.089999999999975,51.0,51.0,0.0
44.460000000000065,26.094999999999974,39.0,39.0,0.0
44.460000000000065,26.099999999999973,33.0,33.0,0.0
44.460000000000065,26.104999999999972,44.0,44.0,0.0
44.460000000000065,26.10999999999997,46.0,46.0,0.0
44.460000000000065,26.11499999999997,44.0,44.0,0.0
44.460000000000065,26.11999999999997,37.0,37.0,0.0
44.460000000000065,26.124999999999968,39.0,39.0,0.0
44.460000000000065,26.129999999999967,29.0,36.0,0.19444444444444442
44.460000000000065,26.134999999999966,43.0,43.0,0.0
44.460000000000065,26.139999999999965,51.0,51.0,0.0
44.460000000000065,26.144999999999964,41.0,41.0,0.0
44.460000000000065,26.149999999999963,61.0,61.0,0.0
44.460000000000065,26.154999999999962,47.0,47.0,0.0
44.460000000000065,26.15999999999996,64.0,64.0,0.0
44.460000000000065,26.16499999999996,64.0,64.0,0.0
44.460000000000065,26.16999999999996,57.0,57.0,0.0
44.460000000000065,26.174999999999958,57.0,57.0,0.0
44.460000000000065,26.179999999999957,57.0,57.0,0.0
44.460000000000065,26.184999999999956,51.0,51.0,0.0
44.460000000000065,26.189999999999955,51.0,51.0,0.0
44.460000000000065,26.194999999999954,51.0,51.0,0.0
44.460000000000065,26.199999999999953,54.0,54.0,0.0
44.460000000000065,26.204999999999952,49.0,49.0,0.0
44.460000000000065,26.20999999999995,47.0,47.0,0.0
44.460000000000065,26.21499999999995,56.0,56.0,0.0
44.460000000000065,26.21999999999995,56.0,56.0,0.0
44.460000000000065,26.224999999999948,61.0,61.0,0.0
44.46500000000007,25.96,78.0,78.0,0.0
44.46500000000007,25.965,78.0,78.0,0.0
44.46500000000007,25.97,45.0,45.0,0.0
44.46500000000007,25.974999999999998,46.0,46.0,0.0
44.46500000000007,25.979999999999997,48.0,48.0,0.0
44.46500000000007,25.984999999999996,48.0,48.0,0.0
44.46500000000007,25.989999999999995,48.0,48.0,0.0
44.46500000000007,25.994999999999994,49.0,49.0,0.0
44.46500000000007,25.999999999999993,43.0,43.0,0.0
44.46500000000007,26.004999999999992,48.0,48.0,0.0
44.46500000000007,26.00999999999999,48.0,48.0,0.0
44.46500000000007,26.01499999999999,41.0,41.0,0.0
44.46500000000007,26.01999999999999,41.0,41.0,0.0
44.46500000000007,26.024999999999988,49.0,49.0,0.0
44.46500000000007,26.029999999999987,13.0,13.0,0.0
44.46500000000007,26.034999999999986,46.0,46.0,0.0
44.46500000000007,26.039999999999985,45.0,45.0,0.0
44.46500000000007,26.044999999999984,31.0,31.0,0.0
44.46500000000007,26.049999999999983,35.0,35.0,0.0
44.46500000000007,26.054999999999982,28.0,37.0,0.2432432432432432
44.46500000000007,26.05999999999998,31.0,31.0,0.0
44.46500000000007,26.06499999999998,11.0,16.0,0.3125
44.46500000000007,26.06999999999998,37.0,46.0,0.19565217391304346
44.46500000000007,26.074999999999978,21.0,21.0,0.0
44.46500000000007,26.079999999999977,59.0,59.0,0.0
44.46500000000007,26.084999999999976,43.0,43.0,0.0
44.46500000000007,26.089999999999975,55.0,55.0,0.0
44.46500000000007,26.094999999999974,39.0,39.0,0.0
44.46500000000007,26.099999999999973,29.0,29.0,0.0
44.46500000000007,26.104999999999972,43.0,43.0,0.0
44.46500000000007,26.10999999999997,33.0,33.0,0.0
44.46500000000007,26.11499999999997,27.0,27.0,0.0
44.46500000000007,26.11999999999997,30.0,30.0,0.0
44.46500000000007,26.124999999999968,40.0,40.0,0.0
44.46500000000007,26.129999999999967,15.0,21.0,0.2857142857142857
44.46500000000007,26.134999999999966,30.0,37.0,0.18918918918918914
44.46500000000007,26.139999999999965,31.0,31.0,0.0
44.46500000000007,26.144999999999964,37.0,37.0,0.0
44.46500000000007,26.149999999999963,33.0,33.0,0.0
44.46500000000007,26.154999999999962,53.0,53.0,0.0
44.46500000000007,26.15999999999996,53.0,53.0,0.0
44.46500000000007,26.16499999999996,64.0,64.0,0.0
44.46500000000007,26.16999999999996,53.0,53.0,0.0
44.46500000000007,26.174999999999958,64.0,64.0,0.0
44.46500000000007,26.179999999999957,64.0,64.0,0.0
44.46500000000007,26.184999999999956,70.0,70.0,0.0
44.46500000000007,26.189999999999955,70.0,70.0,0.0
44.46500000000007,26.194999999999954,61.0,61.0,0.0
44.46500000000007,26.199999999999953,61.0,61.0,0.0
